N	Tempo	EM1	EM2	EM3	EM4	EM5	EM6	EM7	EM8	EM9	EM10	EM11	EM12	CM1	CM2	CM3	CM4	CM5	CM6	CM7	CM8	CM9	CM10	CM11	CM12	AcX		AcY	AcZ	GyX	GyY	GyZ		HCSR
333	432010	101	87	76	76	71	103	109	86	104	98	88	99	76	99	94	79	89	100	78	88	95	92	73	72	-286.00	67.00	456.00	-284.00	2984.00	-18076.00	37.87
334	433647	76	99	94	79	89	100	78	88	95	92	73	72	84	87	88	84	105	88	70	98	93	87	92	82	374.00	-62.00	-2845.00	-3724.00	2532.00	-18256.00	37.03
335	435036	84	87	88	84	105	88	70	98	93	87	92	82	70	103	85	100	106	99	99	92	77	81	99	70	265.00	8.00	1173.00	-4900.00	1700.00	-12356.00	38.26
336	436178	70	103	85	100	106	99	99	92	77	81	99	70	89	70	104	86	92	108	104	85	103	76	101	71	916.00	-362.00	-2855.00	-2012.00	-892.00	-16264.00	37.60
337	437325	89	70	104	86	92	108	104	85	103	76	101	71	81	107	108	71	103	98	84	83	91	70	86	102	-60.00	158.00	217.00	-1720.00	-436.00	-15868.00	38.36
338	438916	81	107	108	71	103	98	84	83	91	70	86	102	89	109	89	83	77	99	86	99	99	86	100	101	4749.00	-122.00	7574.00	4672.00	-1484.00	-32768.00	40.22
339	440294	89	109	89	83	77	99	86	99	99	86	100	101	105	97	99	93	79	72	101	71	92	74	95	107	-207.00	139.00	55.00	-832.00	1000.00	-17592.00	36.35
340	441608	105	97	99	93	79	72	101	71	92	74	95	107	86	82	109	79	93	76	92	88	94	102	101	109	-394.00	467.00	714.00	-644.00	796.00	-17304.00	35.68
341	442704	86	82	109	79	93	76	92	88	94	102	101	109	94	85	104	102	96	81	107	103	101	78	88	88	-1033.00	-161.00	-1701.00	-3416.00	452.00	-14512.00	34.79
342	443794	94	85	104	102	96	81	107	103	101	78	88	88	95	104	70	102	72	96	81	104	82	90	71	79	-2769.00	1632.00	-1444.00	-5028.00	-1788.00	-13292.00	35.68
343	444692	95	104	70	102	72	96	81	104	82	90	71	79	99	90	100	103	105	102	105	74	102	103	107	109	146.00	210.00	-792.00	-436.00	1816.00	-16236.00	38.36
344	445611	99	90	100	103	105	102	105	74	102	103	107	109	103	86	86	74	108	70	101	82	95	74	81	81	-165.00	-4202.00	8562.00	596.00	4672.00	-20436.00	36.83
345	447097	103	86	86	74	108	70	101	82	95	74	81	81	100	85	73	89	101	88	85	73	101	72	105	79	-1413.00	-516.00	-5759.00	-124.00	1832.00	-16940.00	36.93
346	448641	100	85	73	89	101	88	85	73	101	72	105	79	105	92	75	78	100	99	88	104	99	108	73	92	-302.00	83.00	175.00	-492.00	444.00	-17036.00	38.92
347	449788	105	92	75	78	100	99	88	104	99	108	73	92	79	109	70	78	70	105	73	81	104	95	91	96	325.00	2171.00	3611.00	-36.00	3464.00	-15996.00	39.06
348	451119	79	109	70	78	70	105	73	81	104	95	91	96	89	92	109	107	76	90	109	103	94	106	107	76	-393.00	-134.00	-116.00	-1884.00	1488.00	-12620.00	39.28
349	452441	89	92	109	107	76	90	109	103	94	106	107	76	105	105	76	77	98	97	94	89	72	86	91	84	-7332.00	-2596.00	4247.00	-11280.00	-2932.00	-11132.00	37.34
350	453706	105	105	76	77	98	97	94	89	72	86	91	84	106	89	75	100	75	107	82	98	83	104	98	101	234.00	-118.00	-300.00	484.00	-336.00	-18312.00	38.19
351	454833	106	89	75	100	75	107	82	98	83	104	98	101	73	107	72	79	98	73	83	70	93	94	71	107	-171.00	-410.00	5009.00	-664.00	-260.00	-22472.00	38.03
352	456258	73	107	72	79	98	73	83	70	93	94	71	107	105	92	91	84	100	75	95	93	94	70	96	71	-33.00	245.00	107.00	-1100.00	320.00	-17928.00	37.79
353	457545	105	92	91	84	100	75	95	93	94	70	96	71	102	75	87	102	81	76	102	73	94	109	74	107	779.00	-763.00	-5155.00	-2060.00	592.00	-18556.00	36.27
354	458790	102	75	87	102	81	76	102	73	94	109	74	107	103	103	71	102	107	109	87	104	93	77	96	100	3871.00	1517.00	2512.00	-388.00	5368.00	-18800.00	36.31
355	460111	103	103	71	102	107	109	87	104	93	77	96	100	81	92	76	73	89	99	84	95	105	107	100	91	-1655.00	-894.00	-2007.00	1184.00	772.00	-16720.00	37.02
356	461481	81	92	76	73	89	99	84	95	105	107	100	91	90	104	109	92	83	100	90	103	95	99	76	86	-2545.00	-462.00	1192.00	-2108.00	2848.00	-14688.00	37.88
357	462599	90	104	109	92	83	100	90	103	95	99	76	86	101	107	89	99	78	74	101	70	83	71	101	107	-341.00	6.00	61.00	-2096.00	1768.00	-16044.00	36.65
358	463455	101	107	89	99	78	74	101	70	83	71	101	107	82	95	77	89	86	81	103	102	90	82	102	94	-1353.00	2029.00	2768.00	-3012.00	2580.00	-16928.00	36.85
359	464909	82	95	77	89	86	81	103	102	90	82	102	94	98	85	87	82	88	77	99	80	90	108	81	98	-97.00	43.00	-2434.00	-224.00	2196.00	-16396.00	36.51
360	466545	98	85	87	82	88	77	99	80	90	108	81	98	72	88	92	75	70	99	92	74	79	102	101	71	-420.00	214.00	1246.00	-2008.00	324.00	-15748.00	37.79
361	467799	72	88	92	75	70	99	92	74	79	102	101	71	84	74	84	96	101	93	90	102	109	88	93	77	3075.00	1483.00	-3104.00	-4568.00	672.00	-17100.00	37.54
362	469120	84	74	84	96	101	93	90	102	109	88	93	77	99	85	74	81	102	101	78	98	74	79	103	103	-639.00	411.00	569.00	416.00	248.00	-18560.00	38.70
363	470470	99	85	74	81	102	101	78	98	74	79	103	103	79	83	72	92	90	94	106	95	95	75	98	87	-687.00	-565.00	529.00	-560.00	-1516.00	-17908.00	37.67
364	471652	79	83	72	92	90	94	106	95	95	75	98	87	108	91	84	75	81	73	100	83	83	84	109	106	402.00	-579.00	-1465.00	544.00	1072.00	-22652.00	37.54
365	472859	108	91	84	75	81	73	100	83	83	84	109	106	79	77	90	82	95	72	108	95	78	100	74	90	-346.00	-1326.00	6629.00	-832.00	3176.00	-21916.00	38.16
366	474110	79	77	90	82	95	72	108	95	78	100	74	90	82	102	106	104	97	93	94	78	103	83	102	95	-1204.00	688.00	-749.00	-2904.00	2276.00	-12468.00	36.98
367	475428	82	102	106	104	97	93	94	78	103	83	102	95	77	72	84	96	101	106	104	70	76	107	85	79	801.00	-122.00	-983.00	-2544.00	-244.00	-16096.00	37.09
368	476679	77	72	84	96	101	106	104	70	76	107	85	79	86	91	83	105	81	83	83	88	85	74	97	79	-393.00	1188.00	1623.00	-1292.00	-964.00	-16932.00	36.33
369	477921	86	91	83	105	81	83	83	88	85	74	97	79	82	71	105	107	94	102	84	76	100	107	75	77	-797.00	55.00	-75.00	-3268.00	2388.00	-15364.00	37.43
370	479241	82	71	105	107	94	102	84	76	100	107	75	77	70	93	72	70	70	109	101	95	85	109	84	109	-12.00	147.00	-24.00	-1996.00	1300.00	-14800.00	37.02
371	480369	70	93	72	70	70	109	101	95	85	109	84	109	76	104	104	77	87	74	74	107	103	87	104	95	-2939.00	923.00	4126.00	1860.00	-724.00	-26644.00	38.12
372	481528	76	104	104	77	87	74	74	107	103	87	104	95	96	82	95	77	100	95	87	104	102	88	90	97	17.00	1011.00	-1304.00	-1984.00	1388.00	-13924.00	37.45
373	482618	96	82	95	77	100	95	87	104	102	88	90	97	107	81	104	72	77	99	94	76	93	102	106	102	-215.00	88.00	64.00	-544.00	960.00	-18724.00	37.38
374	484130	107	81	104	72	77	99	94	76	93	102	106	102	106	76	88	88	99	102	106	83	88	102	88	104	92.00	85.00	-334.00	-1800.00	460.00	-17900.00	36.65
375	485656	106	76	88	88	99	102	106	83	88	102	88	104	98	83	105	103	91	99	80	95	87	81	86	105	-366.00	172.00	144.00	-1200.00	-444.00	-17500.00	36.74
376	487011	98	83	105	103	91	99	80	95	87	81	86	105	92	85	102	102	82	73	87	105	72	100	81	89	-1021.00	-86.00	47.00	-3076.00	872.00	-13152.00	36.53
377	488318	92	85	102	102	82	73	87	105	72	100	81	89	98	73	100	93	103	79	105	93	97	74	93	103	-2557.00	-115.00	-4351.00	-3532.00	572.00	-21816.00	36.73
378	489374	98	73	100	93	103	79	105	93	97	74	93	103	86	72	106	98	87	74	71	94	104	89	108	104	107.00	1106.00	548.00	2376.00	1320.00	-22484.00	37.99
379	491026	86	72	106	98	87	74	71	94	104	89	108	104	89	100	82	78	71	97	109	101	100	84	84	74	-305.00	76.00	94.00	-1444.00	1748.00	-17652.00	36.40
380	492006	89	100	82	78	71	97	109	101	100	84	84	74	104	82	92	106	82	98	85	103	105	92	86	109	-4075.00	-1108.00	-1814.00	1648.00	4036.00	-18908.00	36.87
381	493231	104	82	92	106	82	98	85	103	105	92	86	109	91	72	99	76	92	96	88	106	86	74	91	79	3153.00	1324.00	2254.00	-2416.00	700.00	-17580.00	37.74
382	494616	91	72	99	76	92	96	88	106	86	74	91	79	77	97	85	107	103	96	87	71	72	95	106	94	2610.00	1195.00	-2178.00	1468.00	8256.00	7528.00	35.62
383	495835	77	97	85	107	103	96	87	71	72	95	106	94	75	91	80	105	87	88	106	93	94	86	73	71	1393.00	-538.00	-2664.00	-6132.00	-68.00	-16036.00	37.87
384	497108	75	91	80	105	87	88	106	93	94	86	73	71	79	89	97	71	109	105	108	97	104	93	92	104	-1089.00	-147.00	-481.00	-1076.00	1516.00	-22996.00	37.16
385	498476	79	89	97	71	109	105	108	97	104	93	92	104	104	108	70	107	82	104	70	108	106	106	107	93	1762.00	-876.00	-2088.00	-2036.00	968.00	-19084.00	37.27
386	499706	104	108	70	107	82	104	70	108	106	106	107	93	100	97	109	87	87	106	70	72	108	106	72	109	-130.00	395.00	717.00	-1312.00	2324.00	-16612.00	36.98
387	501072	100	97	109	87	87	106	70	72	108	106	72	109	94	73	109	72	70	96	79	82	76	108	101	85	-3365.00	730.00	2266.00	-6364.00	3568.00	-16108.00	37.02
388	502118	94	73	109	72	70	96	79	82	76	108	101	85	73	108	104	95	93	101	78	97	72	90	105	81	960.00	1539.00	93.00	-5992.00	5048.00	-15204.00	35.44
389	503625	73	108	104	95	93	101	78	97	72	90	105	81	93	89	98	94	94	108	101	99	75	83	105	75	-571.00	42.00	380.00	-2528.00	-1040.00	-16276.00	36.51
390	505004	93	89	98	94	94	108	101	99	75	83	105	75	92	90	93	80	101	75	96	70	102	87	106	72	406.00	-103.00	-1867.00	-2420.00	-2076.00	-18624.00	37.25
391	506091	92	90	93	80	101	75	96	70	102	87	106	72	102	91	105	84	83	97	95	107	99	96	92	91	-141.00	214.00	-411.00	-2600.00	1104.00	-14932.00	39.21
392	507183	102	91	105	84	83	97	95	107	99	96	92	91	82	100	76	109	73	108	95	86	89	88	74	95	2592.00	304.00	-212.00	-628.00	852.00	-21680.00	38.48
393	508727	82	100	76	109	73	108	95	86	89	88	74	95	107	104	103	87	75	80	80	102	93	77	75	92	-88.00	-98.00	176.00	-460.00	328.00	-14204.00	37.99
394	509993	107	104	103	87	75	80	80	102	93	77	75	92	72	102	77	99	101	78	89	78	102	104	79	95	848.00	137.00	267.00	360.00	276.00	-21100.00	36.93
395	511459	72	102	77	99	101	78	89	78	102	104	79	95	108	90	81	77	107	107	104	74	106	83	93	105	226.00	-202.00	77.00	-2084.00	1620.00	-18808.00	37.56
396	512911	108	90	81	77	107	107	104	74	106	83	93	105	109	90	83	106	99	95	83	102	100	107	75	94	1228.00	-808.00	560.00	2800.00	-288.00	-21764.00	37.27
397	514200	109	90	83	106	99	95	83	102	100	107	75	94	71	95	80	73	98	109	77	89	71	73	75	103	-1677.00	259.00	433.00	-2980.00	3360.00	-15952.00	37.02
398	515379	71	95	80	73	98	109	77	89	71	73	75	103	90	105	85	104	102	87	91	70	93	102	90	75	-831.00	-72.00	2550.00	-960.00	1188.00	-18100.00	37.63
399	516617	90	105	85	104	102	87	91	70	93	102	90	75	80	95	87	96	81	73	77	77	102	75	92	70	-5391.00	-1051.00	1634.00	1444.00	5888.00	-17056.00	35.71
400	518147	80	95	87	96	81	73	77	77	102	75	92	70	99	107	85	81	94	99	92	100	104	80	91	79	-265.00	29.00	-219.00	-3572.00	2560.00	-14468.00	37.23
401	519582	99	107	85	81	94	99	92	100	104	80	91	79	79	89	107	78	86	97	79	97	89	70	108	94	1048.00	-73.00	408.00	-36.00	280.00	-19304.00	37.79
402	520492	79	89	107	78	86	97	79	97	89	70	108	94	103	86	77	86	70	88	90	86	90	75	82	85	718.00	-914.00	-1912.00	-2548.00	-4756.00	-14296.00	36.71
403	521825	103	86	77	86	70	88	90	86	90	75	82	85	90	85	108	73	81	101	85	89	90	102	96	71	79.00	1196.00	-1696.00	-424.00	744.00	-16492.00	37.32
404	523475	90	85	108	73	81	101	85	89	90	102	96	71	108	80	83	94	89	75	106	90	87	107	75	106	-2516.00	-160.00	2038.00	-5372.00	2396.00	-17036.00	37.88
405	524738	108	80	83	94	89	75	106	90	87	107	75	106	82	89	107	77	78	103	75	78	95	86	70	90	5148.00	-3860.00	8489.00	-5296.00	17512.00	-14172.00	38.23
406	525688	82	89	107	77	78	103	75	78	95	86	70	90	107	97	75	95	73	72	102	76	106	87	76	104	-2148.00	773.00	183.00	-96.00	-104.00	-15124.00	35.77
407	527091	107	97	75	95	73	72	102	76	106	87	76	104	96	81	88	102	109	80	103	105	104	83	102	71	276.00	-217.00	2735.00	-7584.00	5668.00	-16492.00	37.58
408	528346	96	81	88	102	109	80	103	105	104	83	102	71	94	102	104	91	98	78	102	92	85	80	89	98	-4998.00	-2148.00	-986.00	2168.00	3560.00	-15108.00	37.14
409	529406	94	102	104	91	98	78	102	92	85	80	89	98	96	78	78	105	86	79	78	83	76	95	93	90	3271.00	-1057.00	2608.00	-1264.00	5344.00	-17176.00	37.23
410	530642	96	78	78	105	86	79	78	83	76	95	93	90	109	102	101	101	72	75	104	89	104	105	97	101	-949.00	-566.00	-1842.00	-2756.00	1888.00	-18280.00	36.93
411	531760	109	102	101	101	72	75	104	89	104	105	97	101	93	108	81	102	79	86	77	86	72	78	108	87	-63.00	-389.00	1915.00	-944.00	80.00	-19708.00	37.29
412	533059	93	108	81	102	79	86	77	86	72	78	108	87	78	85	86	99	102	76	72	83	72	77	82	98	1269.00	-471.00	-5409.00	-1132.00	916.00	-16932.00	37.03
413	534311	78	85	86	99	102	76	72	83	72	77	82	98	70	102	83	103	95	70	76	88	95	73	83	102	-1638.00	577.00	5157.00	-1928.00	544.00	-20404.00	37.23
414	535528	70	102	83	103	95	70	76	88	95	73	83	102	87	86	85	91	78	83	98	82	76	84	80	105	27.00	675.00	48.00	-1024.00	972.00	-17704.00	36.94
415	536885	87	86	85	91	78	83	98	82	76	84	80	105	85	101	85	84	100	86	105	80	78	97	98	91	-342.00	-501.00	112.00	-1152.00	2488.00	-17424.00	36.82
416	537826	85	101	85	84	100	86	105	80	78	97	98	91	95	101	81	72	84	89	103	105	76	107	89	73	20.00	705.00	30.00	-5964.00	-1068.00	-23100.00	36.02
417	539301	95	101	81	72	84	89	103	105	76	107	89	73	105	78	88	89	98	97	77	107	106	78	89	94	-1861.00	223.00	2877.00	-4100.00	552.00	-20188.00	36.15
418	540416	105	78	88	89	98	97	77	107	106	78	89	94	75	96	79	79	104	72	77	76	71	83	72	96	2268.00	377.00	2126.00	-2164.00	-304.00	-16888.00	38.08
419	541934	75	96	79	79	104	72	77	76	71	83	72	96	107	87	77	95	98	70	86	97	101	92	99	95	-757.00	152.00	230.00	216.00	588.00	-17996.00	37.74
420	542989	107	87	77	95	98	70	86	97	101	92	99	95	82	102	98	74	106	101	84	99	98	70	90	72	-1278.00	-1506.00	-1603.00	-2088.00	520.00	-20652.00	37.56
421	544251	82	102	98	74	106	101	84	99	98	70	90	72	80	71	97	106	81	89	76	79	97	101	71	107	-1079.00	-465.00	1741.00	-380.00	3048.00	-12132.00	37.58
422	545013	80	71	97	106	81	89	76	79	97	101	71	107	74	74	79	87	102	76	105	101	96	105	101	76	3929.00	-2706.00	398.00	-9104.00	10928.00	-19316.00	38.88
423	546126	74	74	79	87	102	76	105	101	96	105	101	76	70	98	89	82	73	95	103	102	100	73	90	70	-6072.00	-582.00	2538.00	1224.00	5484.00	-13136.00	35.64
424	547575	70	98	89	82	73	95	103	102	100	73	90	70	88	87	78	102	80	93	89	77	108	107	81	72	-166.00	604.00	-84.00	-2376.00	1624.00	-15648.00	35.57
425	548636	88	87	78	102	80	93	89	77	108	107	81	72	81	108	102	81	70	94	77	80	84	92	85	80	-606.00	281.00	37.00	-960.00	2640.00	-17520.00	37.00
426	550209	81	108	102	81	70	94	77	80	84	92	85	80	98	102	84	105	107	105	75	72	76	74	109	87	62.00	420.00	42.00	-2084.00	-224.00	-18516.00	37.12
427	551464	98	102	84	105	107	105	75	72	76	74	109	87	99	71	92	73	95	103	93	102	73	95	71	105	-746.00	-643.00	-77.00	-2180.00	-380.00	-16020.00	37.14
428	552705	99	71	92	73	95	103	93	102	73	95	71	105	82	100	75	101	84	86	90	104	85	106	75	86	69.00	650.00	4447.00	-1224.00	-1940.00	-24796.00	36.22
429	553957	82	100	75	101	84	86	90	104	85	106	75	86	84	83	83	88	85	87	102	78	73	94	76	100	-1922.00	-110.00	-126.00	500.00	5720.00	-12068.00	37.31
430	555555	84	83	83	88	85	87	102	78	73	94	76	100	102	78	95	84	75	76	98	108	90	79	98	91	1776.00	-1615.00	-562.00	-5116.00	-76.00	-14140.00	36.36
431	556763	102	78	95	84	75	76	98	108	90	79	98	91	86	102	72	90	102	104	103	109	87	105	71	79	822.00	-2474.00	-2117.00	-7040.00	2756.00	-260.00	36.62
432	558092	86	102	72	90	102	104	103	109	87	105	71	79	96	90	80	91	102	84	107	87	106	103	105	87	-1604.00	665.00	2473.00	-2468.00	88.00	-15984.00	38.28
433	559393	96	90	80	91	102	84	107	87	106	103	105	87	72	98	89	83	72	88	96	96	90	106	102	78	957.00	99.00	-104.00	-1040.00	3184.00	-20524.00	38.64
434	560742	72	98	89	83	72	88	96	96	90	106	102	78	71	102	103	99	81	107	78	98	98	104	107	76	1152.00	-668.00	-2425.00	-2256.00	2752.00	-15552.00	39.06
435	562029	71	102	103	99	81	107	78	98	98	104	107	76	80	92	94	93	106	79	87	97	71	97	88	74	-253.00	47.00	-7.00	-1868.00	592.00	-17080.00	38.95
436	563402	80	92	94	93	106	79	87	97	71	97	88	74	101	101	84	101	70	91	70	90	106	93	95	102	-238.00	125.00	124.00	-3024.00	968.00	-17284.00	39.64
437	564572	101	101	84	101	70	91	70	90	106	93	95	102	108	95	96	101	102	100	78	109	90	97	88	84	670.00	1519.00	8132.00	-260.00	40.00	-10820.00	38.92
438	566148	108	95	96	101	102	100	78	109	90	97	88	84	79	96	90	96	84	93	109	72	87	72	104	97	-2391.00	-1347.00	-1397.00	-1144.00	2820.00	-15904.00	37.92
439	567428	79	96	90	96	84	93	109	72	87	72	104	97	82	109	94	71	109	102	71	81	83	96	97	99	1593.00	-1242.00	-600.00	40.00	-1912.00	-16984.00	36.87
440	568915	82	109	94	71	109	102	71	81	83	96	97	99	103	103	89	90	85	89	97	89	84	77	90	94	-476.00	333.00	144.00	-1000.00	-1828.00	-17804.00	37.79
441	570129	103	103	89	90	85	89	97	89	84	77	90	94	84	78	99	104	106	96	74	94	75	102	94	90	1062.00	875.00	-1504.00	-2504.00	1540.00	-17484.00	36.53
442	571156	84	78	99	104	106	96	74	94	75	102	94	90	89	88	91	109	75	94	75	75	95	87	83	73	-768.00	242.00	360.00	-820.00	-2564.00	-18568.00	37.76
443	571991	89	88	91	109	75	94	75	75	95	87	83	73	72	82	78	94	98	72	84	80	72	78	102	89	-5104.00	-5431.00	431.00	1652.00	7896.00	2500.00	38.25
444	573178	72	82	78	94	98	72	84	80	72	78	102	89	102	89	73	91	94	96	91	101	72	101	102	74	-966.00	2045.00	5819.00	224.00	1144.00	-16324.00	40.17
445	574505	102	89	73	91	94	96	91	101	72	101	102	74	106	92	98	98	91	82	75	103	84	78	76	84	-1374.00	99.00	1049.00	-1528.00	344.00	-20544.00	37.99
446	576126	106	92	98	98	91	82	75	103	84	78	76	84	99	99	75	101	103	98	105	101	90	72	99	75	982.00	886.00	3469.00	176.00	-72.00	-19336.00	37.72
447	577337	99	99	75	101	103	98	105	101	90	72	99	75	105	76	104	89	80	70	91	87	89	105	96	103	784.00	353.00	-1540.00	-124.00	772.00	-16344.00	37.88
448	578814	105	76	104	89	80	70	91	87	89	105	96	103	85	98	89	96	80	106	73	73	89	108	104	97	974.00	541.00	3167.00	-904.00	-856.00	-16604.00	37.14
449	580058	85	98	89	96	80	106	73	73	89	108	104	97	88	93	105	100	80	98	96	102	94	80	84	71	-365.00	88.00	-217.00	-2604.00	416.00	-17296.00	35.98
450	581356	88	93	105	100	80	98	96	102	94	80	84	71	90	108	90	103	76	102	84	70	101	81	81	93	1583.00	1275.00	-5667.00	-1200.00	2892.00	-10204.00	35.95
451	583116	90	108	90	103	76	102	84	70	101	81	81	93	106	95	96	104	93	102	70	107	83	79	83	93	2260.00	823.00	435.00	-1772.00	-2184.00	-19772.00	36.36
452	584656	106	95	96	104	93	102	70	107	83	79	83	93	88	109	72	95	89	93	78	73	98	106	79	109	-1206.00	408.00	211.00	-1140.00	-1868.00	-19100.00	36.69
453	585882	88	109	72	95	89	93	78	73	98	106	79	109	94	89	80	77	79	86	92	81	71	101	90	98	-85.00	-1027.00	3172.00	600.00	828.00	-15448.00	37.34
454	587338	94	89	80	77	79	86	92	81	71	101	90	98	100	87	93	109	90	83	90	79	73	93	79	77	350.00	-1422.00	-3219.00	-6264.00	-1464.00	-7136.00	36.13
455	588408	100	87	93	109	90	83	90	79	73	93	79	77	74	78	92	91	83	86	86	77	102	95	73	88	182.00	319.00	-7333.00	-2864.00	-784.00	-18436.00	36.09
456	589827	74	78	92	91	83	86	86	77	102	95	73	88	104	91	105	74	105	108	89	106	86	105	108	100	33.00	527.00	1427.00	-4104.00	-1060.00	-12408.00	38.66
457	590903	104	91	105	74	105	108	89	106	86	105	108	100	104	103	81	99	99	100	77	90	71	109	76	109	-3153.00	-794.00	2892.00	-2312.00	-732.00	-17160.00	36.85
458	592321	104	103	81	99	99	100	77	90	71	109	76	109	80	105	74	70	88	91	79	71	97	89	99	80	1203.00	915.00	1332.00	-348.00	-1476.00	-25044.00	35.88
459	593472	80	105	74	70	88	91	79	71	97	89	99	80	72	86	81	99	104	90	107	96	91	107	101	92	3089.00	456.00	-10481.00	100.00	-2564.00	-16632.00	36.53
460	594951	72	86	81	99	104	90	107	96	91	107	101	92	102	99	86	103	100	107	107	92	77	89	80	76	-561.00	380.00	380.00	-504.00	472.00	-18252.00	38.32
461	596310	102	99	86	103	100	107	107	92	77	89	80	76	76	89	76	75	82	79	95	97	80	70	95	107	-1733.00	-402.00	-2100.00	-680.00	856.00	-20288.00	37.69
462	597817	76	89	76	75	82	79	95	97	80	70	95	107	79	90	109	101	91	87	108	108	99	103	91	80	18.00	1249.00	6176.00	-1788.00	-1360.00	-18372.00	39.59
463	598978	79	90	109	101	91	87	108	108	99	103	91	80	85	89	87	89	74	99	73	107	79	95	92	84	-11057.00	-2885.00	-78.00	-1952.00	5748.00	-16928.00	36.60
464	600222	85	89	87	89	74	99	73	107	79	95	92	84	78	76	76	96	103	89	92	91	71	85	86	70	-650.00	-66.00	-266.00	-2612.00	-1836.00	-10984.00	38.26
465	601469	78	76	76	96	103	89	92	91	71	85	86	70	104	75	98	103	100	100	88	108	71	101	89	78	2424.00	-138.00	-5407.00	-920.00	-460.00	-21128.00	37.78
466	602765	104	75	98	103	100	100	88	108	71	101	89	78	94	86	90	100	92	70	97	79	106	108	103	105	1020.00	645.00	961.00	2212.00	-1444.00	-17828.00	38.77
467	604085	94	86	90	100	92	70	97	79	106	108	103	105	73	80	79	87	77	72	109	96	88	71	71	101	-719.00	-532.00	5761.00	-2432.00	1408.00	-19164.00	39.15
468	605415	73	80	79	87	77	72	109	96	88	71	71	101	108	102	72	89	70	92	96	88	105	106	72	101	-238.00	265.00	-197.00	-300.00	-76.00	-19184.00	37.12
469	606600	108	102	72	89	70	92	96	88	105	106	72	101	94	83	83	94	82	77	95	73	80	82	97	74	-475.00	205.00	95.00	-900.00	2008.00	-17772.00	38.08
470	608001	94	83	83	94	82	77	95	73	80	82	97	74	91	71	98	82	104	98	92	88	109	81	107	83	2079.00	-852.00	-10866.00	-4996.00	732.00	-14652.00	38.19
471	609274	91	71	98	82	104	98	92	88	109	81	107	83	95	87	80	89	105	107	101	109	92	84	95	101	1459.00	1092.00	577.00	1652.00	964.00	-19448.00	38.12
472	610227	95	87	80	89	105	107	101	109	92	84	95	101	83	98	98	94	72	98	83	92	103	104	101	106	444.00	920.00	3765.00	-264.00	-888.00	-19228.00	37.76
473	611783	83	98	98	94	72	98	83	92	103	104	101	106	104	109	70	86	103	84	73	106	80	108	87	105	202.00	514.00	1397.00	-1356.00	1708.00	-19324.00	36.56
474	613101	104	109	70	86	103	84	73	106	80	108	87	105	106	80	74	78	72	98	90	108	84	102	70	101	624.00	-190.00	-19.00	-736.00	2060.00	-22936.00	36.15
475	614451	106	80	74	78	72	98	90	108	84	102	70	101	107	80	91	90	92	107	73	85	108	104	105	75	-13.00	99.00	-41.00	-2832.00	2420.00	-16844.00	36.80
476	615833	107	80	91	90	92	107	73	85	108	104	105	75	77	98	101	81	73	70	77	78	102	76	82	72	-1372.00	-1121.00	2740.00	-2168.00	3312.00	-13356.00	37.32
477	617008	77	98	101	81	73	70	77	78	102	76	82	72	71	87	99	106	96	82	93	72	89	87	80	76	1390.00	2346.00	401.00	-2712.00	3332.00	-16284.00	37.61
478	618238	71	87	99	106	96	82	93	72	89	87	80	76	92	89	78	73	77	105	91	96	81	81	91	85	-552.00	227.00	1106.00	-1216.00	1468.00	-18344.00	38.25
479	619293	92	89	78	73	77	105	91	96	81	81	91	85	87	70	70	91	73	104	75	72	98	90	98	103	2258.00	661.00	-600.00	-288.00	-456.00	-21772.00	38.64
480	620747	87	70	70	91	73	104	75	72	98	90	98	103	76	103	105	104	71	95	104	86	99	108	83	90	-639.00	8.00	5308.00	-980.00	3380.00	-24680.00	38.43
481	622051	76	103	105	104	71	95	104	86	99	108	83	90	75	93	90	92	96	104	104	74	73	92	80	95	-3173.00	751.00	2364.00	-940.00	2900.00	-17440.00	35.86
482	623609	75	93	90	92	96	104	104	74	73	92	80	95	109	103	76	95	70	71	104	94	71	75	100	101	632.00	-452.00	-1116.00	-2828.00	-2040.00	-20408.00	36.87
483	625081	109	103	76	95	70	71	104	94	71	75	100	101	74	87	102	84	106	107	84	79	94	82	101	91	-404.00	507.00	972.00	-2428.00	2344.00	-17736.00	36.33
484	626664	74	87	102	84	106	107	84	79	94	82	101	91	106	82	99	101	73	93	105	98	89	105	101	94	-1887.00	339.00	1847.00	-892.00	-1844.00	-17124.00	36.78
485	627777	106	82	99	101	73	93	105	98	89	105	101	94	71	107	87	90	100	104	79	94	84	84	76	108	-692.00	97.00	108.00	-2384.00	1640.00	-17820.00	37.41
486	629208	71	107	87	90	100	104	79	94	84	84	76	108	82	109	72	106	99	75	75	72	74	87	77	93	608.00	493.00	2193.00	-2240.00	12.00	-16296.00	36.56
487	630552	82	109	72	106	99	75	75	72	74	87	77	93	77	101	85	70	102	80	71	109	105	101	90	108	1340.00	-11.00	-3963.00	-2988.00	3544.00	-14388.00	36.49
488	631792	77	101	85	70	102	80	71	109	105	101	90	108	88	79	72	97	106	82	81	73	73	98	106	83	252.00	-344.00	5049.00	-3112.00	1776.00	-13140.00	37.05
489	633231	88	79	72	97	106	82	81	73	73	98	106	83	108	97	78	107	77	107	96	87	104	74	105	101	120.00	3027.00	-3940.00	-2072.00	948.00	-14612.00	36.58
